Customer Id,Customer Id (copy),Order Date,Order Id,Product Id,Row Id,Ship Date,Ship Mode,Discount,Profit,Quantity,Sales
JH-15985,JH-15985,1/12/2017,CA-2017-135860,OFF-ST-10000642,207,7/12/2017,Standard Class,0,5.8744,4,83.92
JH-15985,JH-15985,1/12/2017,CA-2017-135860,TEC-PH-10001700,208,7/12/2017,Standard Class,0,35.6346,2,131.98
JH-15985,JH-15985,1/12/2017,CA-2017-135860,OFF-BI-10003274,209,7/12/2017,Standard Class,0,7.4824,4,15.92
JH-15985,JH-15985,1/12/2017,CA-2017-135860,OFF-FA-10000134,210,7/12/2017,Standard Class,0,16.2099,9,52.29
JH-15985,JH-15985,1/12/2017,CA-2017-135860,OFF-ST-10001522,211,7/12/2017,Standard Class,0,3.6796,1,91.99
MS-17980,MS-17980,9/02/2015,CA-2015-101007,TEC-AC-10001266,212,13/02/2015,Second Class,0.2,6.5,2,20.8
VW-21775,VW-21775,2/01/2015,CA-2015-146262,OFF-LA-10004544,213,9/01/2015,Standard Class,0.2,8.88,2,23.68
VW-21775,VW-21775,2/01/2015,CA-2015-146262,FUR-BO-10004695,214,9/01/2015,Standard Class,0.5,-244.323,5,452.45
VW-21775,VW-21775,2/01/2015,CA-2015-146262,TEC-PH-10002844,215,9/01/2015,Standard Class,0.4,-14.6958,3,62.982
VW-21775,VW-21775,2/01/2015,CA-2015-146262,TEC-MA-10000864,216,9/01/2015,Standard Class,0.7,-950.4,9,1188
VW-21775,VW-21775,2/01/2015,CA-2015-146262,TEC-AC-10000109,217,9/01/2015,Standard Class,0.2,4.4792,2,89.584
JH-15910,JH-15910,28/10/2016,CA-2016-130162,OFF-ST-10001328,218,1/11/2016,Standard Class,0,26.0568,6,93.06
JH-15910,JH-15910,28/10/2016,CA-2016-130162,TEC-PH-10002563,219,1/11/2016,Standard Class,0.2,22.6782,3,302.376
JB-15925,JB-15925,24/12/2015,CA-2015-169397,OFF-FA-10000585,220,27/12/2015,First Class,0.2,1.8148,2,5.584
JB-15925,JB-15925,24/12/2015,CA-2015-169397,OFF-PA-10004000,221,27/12/2015,First Class,0.2,8.2302,6,22.704
JB-15925,JB-15925,24/12/2015,CA-2015-169397,OFF-BI-10002852,222,27/12/2015,First Class,0.7,-13.8432,4,19.776
JB-15925,JB-15925,24/12/2015,CA-2015-169397,FUR-FU-10000087,223,27/12/2015,First Class,0.2,19.0848,4,72.704
JB-15925,JB-15925,24/12/2015,CA-2015-169397,TEC-MA-10001148,224,27/12/2015,First Class,0.7,-383.9904,4,479.988
JB-15925,JB-15925,24/12/2015,CA-2015-169397,OFF-AR-10001958,225,27/12/2015,First Class,0.2,2.7168,2,27.168
DS-13180,DS-13180,9/08/2015,CA-2015-163055,OFF-AR-10001026,226,16/08/2015,Standard Class,0,0.968,1,2.2
DS-13180,DS-13180,9/08/2015,CA-2015-163055,FUR-TA-10003748,227,16/08/2015,Standard Class,0,136.939,5,622.45
DS-13180,DS-13180,9/08/2015,CA-2015-163055,OFF-ST-10002485,228,16/08/2015,Standard Class,0,0.2198,1,21.98
VD-21670,VD-21670,28/02/2015,US-2015-145436,FUR-CH-10004860,229,4/03/2015,Standard Class,0.2,-28.2744,2,161.568
VD-21670,VD-21670,28/02/2015,US-2015-145436,FUR-CH-10004477,230,4/03/2015,Standard Class,0.2,43.8408,8,389.696
EA-14035,EA-14035,13/09/2014,US-2014-156216,OFF-BI-10001679,231,17/09/2014,Standard Class,0.7,-12.432,7,18.648
CS-12400,CS-12400,7/04/2017,US-2017-100930,FUR-TA-10001705,232,12/04/2017,Standard Class,0.45,-102.048,2,233.86
CS-12400,CS-12400,7/04/2017,US-2017-100930,FUR-TA-10003473,233,12/04/2017,Standard Class,0.45,-248.2458,3,620.6145
CS-12400,CS-12400,7/04/2017,US-2017-100930,OFF-BI-10001679,234,12/04/2017,Standard Class,0.7,-3.552,2,5.328
CS-12400,CS-12400,7/04/2017,US-2017-100930,FUR-FU-10004017,235,12/04/2017,Standard Class,0.2,0,3,258.072
CS-12400,CS-12400,7/04/2017,US-2017-100930,TEC-AC-10003832,236,12/04/2017,Standard Class,0.2,-7.7247,3,617.976
DB-13120,DB-13120,12/11/2017,CA-2017-160514,OFF-PA-10002479,237,16/11/2017,Standard Class,0,4.752,2,10.56
KL-16645,KL-16645,4/06/2016,CA-2016-157749,OFF-PA-10003349,238,9/06/2016,Second Class,0.2,9.396,5,25.92
KL-16645,KL-16645,4/06/2016,CA-2016-157749,FUR-FU-10000576,239,9/06/2016,Second Class,0.6,-356.728,5,419.68
KL-16645,KL-16645,4/06/2016,CA-2016-157749,FUR-FU-10004351,240,9/06/2016,Second Class,0.6,-4.6752,3,11.688
KL-16645,KL-16645,4/06/2016,CA-2016-157749,TEC-PH-10000011,241,9/06/2016,Second Class,0.2,11.1944,2,31.984
KL-16645,KL-16645,4/06/2016,CA-2016-157749,FUR-TA-10002607,242,9/06/2016,Second Class,0.5,-120.513,5,177.225
KL-16645,KL-16645,4/06/2016,CA-2016-157749,FUR-FU-10002505,243,9/06/2016,Second Class,0.6,-2.8308,3,4.044
KL-16645,KL-16645,4/06/2016,CA-2016-157749,OFF-AR-10004685,244,9/06/2016,Second Class,0.2,1.2038,2,7.408
DW-13480,DW-13480,1/06/2014,CA-2014-131926,FUR-CH-10004063,245,6/06/2014,Second Class,0,580.5394,7,2001.86
DW-13480,DW-13480,1/06/2014,CA-2014-131926,OFF-ST-10002276,246,6/06/2014,Second Class,0,41.68,2,166.72
DW-13480,DW-13480,1/06/2014,CA-2014-131926,OFF-PA-10004082,247,6/06/2014,Second Class,0,23.94,6,47.88
DW-13480,DW-13480,1/06/2014,CA-2014-131926,OFF-AP-10002945,248,6/06/2014,Second Class,0,496.0725,5,1503.25
DW-13480,DW-13480,1/06/2014,CA-2014-131926,OFF-PA-10000061,249,6/06/2014,Second Class,0,12.4416,4,25.92
LH-17155,LH-17155,10/12/2016,CA-2016-154739,FUR-CH-10002965,250,15/12/2016,Second Class,0.2,28.1372,2,321.568
KC-16540,KC-16540,11/09/2016,CA-2016-145625,OFF-PA-10004569,251,17/09/2016,Standard Class,0,3.5767,1,7.61
KC-16540,KC-16540,11/09/2016,CA-2016-145625,TEC-AC-10003832,252,17/09/2016,Standard Class,0,636.0003,13,3347.37
DL-13315,DL-13315,10/12/2016,CA-2016-146941,OFF-ST-10001228,253,13/12/2016,First Class,0,22.5624,6,80.58
DL-13315,DL-13315,10/12/2016,CA-2016-146941,OFF-EN-10003296,254,13/12/2016,First Class,0,162.864,4,361.92
DR-12880,DR-12880,28/11/2015,US-2015-159982,FUR-FU-10002505,255,4/12/2015,Standard Class,0.6,-8.4924,9,12.132
DR-12880,DR-12880,28/11/2015,US-2015-159982,OFF-ST-10004804,256,4/12/2015,Standard Class,0.2,-19.5624,2,82.368
DR-12880,DR-12880,28/11/2015,US-2015-159982,OFF-ST-10001590,257,4/12/2015,Standard Class,0.2,4.044,5,53.92
DR-12880,DR-12880,28/11/2015,US-2015-159982,TEC-PH-10001580,258,4/12/2015,Standard Class,0.2,56.6916,6,647.904
CC-12670,CC-12670,1/12/2017,CA-2017-163139,TEC-AC-10000290,259,3/12/2017,Second Class,0,6.9258,3,20.37
CC-12670,CC-12670,1/12/2017,CA-2017-163139,OFF-ST-10002790,260,3/12/2017,Second Class,0,6.6465,3,221.55
CC-12670,CC-12670,1/12/2017,CA-2017-163139,OFF-BI-10003460,261,3/12/2017,Second Class,0.2,6.132,5,17.52
Dl-13600,Dl-13600,8/06/2017,US-2017-155299,OFF-AP-10002203,262,12/06/2017,Standard Class,0.8,-4.466,2,1.624
SB-20290,SB-20290,19/09/2014,US-2014-106992,TEC-MA-10000822,263,21/09/2014,Second Class,0.4,-509.997,3,3059.982
SB-20290,SB-20290,19/09/2014,US-2014-106992,TEC-MA-10003353,264,21/09/2014,Second Class,0.4,-251.9958,7,2519.958
RC-19825,RC-19825,6/06/2016,CA-2016-125318,TEC-PH-10001433,265,13/06/2016,Standard Class,0.2,28.7196,4,328.224
AH-10210,AH-10210,10/11/2015,CA-2015-155040,TEC-AC-10004469,266,15/11/2015,Standard Class,0,35.156,2,79.9
CB-12535,CB-12535,16/06/2017,CA-2017-136826,OFF-AR-10003602,267,20/06/2017,Standard Class,0.2,4.7304,3,14.016
PG-18895,PG-18895,22/01/2016,CA-2016-111010,OFF-FA-10003472,268,28/01/2016,Standard Class,0,0.3024,6,7.56
CA-12310,CA-12310,9/12/2017,US-2017-145366,OFF-ST-10004180,269,13/12/2017,Standard Class,0.2,-7.4416,1,37.208
CA-12310,CA-12310,9/12/2017,US-2017-145366,OFF-EN-10004386,270,13/12/2017,Standard Class,0.2,21.591,3,57.576
KH-16690,KH-16690,28/12/2017,CA-2017-163979,OFF-ST-10003208,271,2/01/2018,Second Class,0,210.4936,4,725.84
HA-14920,HA-14920,30/07/2015,CA-2015-155334,TEC-AC-10003628,272,31/07/2015,First Class,0,92.3692,7,209.93
HA-14920,HA-14920,30/07/2015,CA-2015-155334,FUR-FU-10003274,273,31/07/2015,First Class,0,2.3232,3,5.28
HA-14920,HA-14920,30/07/2015,CA-2015-155334,OFF-BI-10002557,274,31/07/2015,First Class,0.2,4.095,3,10.92
BB-10990,BB-10990,16/09/2017,CA-2017-118136,OFF-PA-10002615,275,17/09/2017,First Class,0,4.0572,2,8.82
BB-10990,BB-10990,16/09/2017,CA-2017-118136,OFF-AR-10001427,276,17/09/2017,First Class,0,1.5548,1,5.98
AG-10495,AG-10495,13/10/2017,CA-2017-132976,OFF-PA-10000673,277,17/10/2017,Standard Class,0.2,4.0768,2,11.648
AG-10495,AG-10495,13/10/2017,CA-2017-132976,OFF-PA-10004470,278,17/10/2017,Standard Class,0.2,5.9072,4,18.176
AG-10495,AG-10495,13/10/2017,CA-2017-132976,OFF-ST-10000876,279,17/10/2017,Standard Class,0.2,5.9712,6,59.712
AG-10495,AG-10495,13/10/2017,CA-2017-132976,OFF-LA-10002043,280,17/10/2017,Standard Class,0.2,8.694,3,24.84
SC-20725,SC-20725,26/09/2015,US-2015-161991,OFF-BI-10004967,281,28/09/2015,Second Class,0.8,-3.432,5,2.08
SC-20725,SC-20725,26/09/2015,US-2015-161991,TEC-PH-10001760,282,28/09/2015,Second Class,0.2,376.11,7,1114.4
JO-15280,JO-15280,2/11/2015,CA-2015-130890,FUR-TA-10002903,283,6/11/2015,Standard Class,0.2,51.942,5,1038.84
TB-21520,TB-21520,26/09/2015,CA-2015-130883,OFF-PA-10000474,284,2/10/2015,Standard Class,0.2,47.844,5,141.76
TB-21520,TB-21520,26/09/2015,CA-2015-130883,TEC-AC-10001956,285,2/10/2015,Standard Class,0.2,47.96,5,239.8
TB-21520,TB-21520,26/09/2015,CA-2015-130883,OFF-PA-10004100,286,2/10/2015,Standard Class,0.2,10.8864,6,31.104
AH-10195,AH-10195,18/12/2016,CA-2016-112697,OFF-BI-10000778,287,20/12/2016,Second Class,0.7,-169.372,7,254.058
AH-10195,AH-10195,18/12/2016,CA-2016-112697,OFF-AP-10002684,288,20/12/2016,Second Class,0.2,24.316,2,194.528
AH-10195,AH-10195,18/12/2016,CA-2016-112697,OFF-SU-10000646,289,20/12/2016,Second Class,0.2,-204.3145,5,961.48
NZ-18565,NZ-18565,20/11/2016,CA-2016-110772,OFF-FA-10002983,290,24/11/2016,Second Class,0.2,6.6836,7,19.096
NZ-18565,NZ-18565,20/11/2016,CA-2016-110772,OFF-LA-10004689,291,24/11/2016,Second Class,0.2,6.2424,8,18.496
NZ-18565,NZ-18565,20/11/2016,CA-2016-110772,TEC-AC-10002001,292,24/11/2016,Second Class,0.2,54.3966,2,255.984
NZ-18565,NZ-18565,20/11/2016,CA-2016-110772,FUR-BO-10004709,293,24/11/2016,Second Class,0.5,-48.7032,3,86.97
KL-16555,KL-16555,26/12/2014,CA-2014-111451,FUR-FU-10004091,294,28/12/2014,First Class,0.2,78.8592,8,300.416
KL-16555,KL-16555,26/12/2014,CA-2014-111451,FUR-CH-10001891,295,28/12/2014,First Class,0.2,20.1558,3,230.352
KL-16555,KL-16555,26/12/2014,CA-2014-111451,FUR-FU-10002918,296,28/12/2014,First Class,0.2,-24.5646,3,218.352
KL-16555,KL-16555,26/12/2014,CA-2014-111451,OFF-BI-10004593,297,28/12/2014,First Class,0.7,-62.88,5,78.6
KL-16555,KL-16555,26/12/2014,CA-2014-111451,OFF-FA-10004854,298,28/12/2014,First Class,0.2,9.2988,3,27.552
JD-15895,JD-15895,28/10/2016,CA-2016-142545,OFF-PA-10002105,299,3/11/2016,Standard Class,0,15.552,5,32.4
JD-15895,JD-15895,28/10/2016,CA-2016-142545,OFF-ST-10002756,300,3/11/2016,Standard Class,0,10.8248,8,1082.48
JD-15895,JD-15895,28/10/2016,CA-2016-142545,OFF-PA-10004243,301,3/11/2016,Standard Class,0,27.3168,3,56.91
JD-15895,JD-15895,28/10/2016,CA-2016-142545,FUR-FU-10001861,302,3/11/2016,Standard Class,0,38.024,4,77.6
JD-15895,JD-15895,28/10/2016,CA-2016-142545,OFF-BI-10002706,303,3/11/2016,Standard Class,0,6.5688,1,14.28
JH-15910,JH-15910,19/11/2017,US-2017-152380,FUR-TA-10002533,304,23/11/2017,Standard Class,0.5,-131.445,3,219.075
AS-10225,AS-10225,4/05/2015,CA-2015-144253,FUR-FU-10002671,305,9/05/2015,Second Class,0,12.864,2,26.8
KB-16600,KB-16600,30/12/2014,CA-2014-130960,OFF-AR-10003651,306,4/01/2015,Standard Class,0,2.8536,3,9.84
CR-12625,CR-12625,1/06/2014,CA-2014-111003,OFF-BI-10001072,307,6/06/2014,Standard Class,0,20.9208,3,45.48
CR-12625,CR-12625,1/06/2014,CA-2014-111003,OFF-AR-10002135,308,6/06/2014,Standard Class,0,83.868,6,289.2
SH-20395,SH-20395,15/04/2017,CA-2017-126774,OFF-AR-10002804,309,17/04/2017,First Class,0,2.0049,1,4.89
BP-11185,BP-11185,12/09/2016,CA-2016-142902,FUR-FU-10001918,310,14/09/2016,Second Class,0.2,3.5948,4,15.136
BP-11185,BP-11185,12/09/2016,CA-2016-142902,FUR-CH-10004086,311,14/09/2016,Second Class,0.2,52.5114,2,466.768
BP-11185,BP-11185,12/09/2016,CA-2016-142902,FUR-FU-10001756,312,14/09/2016,Second Class,0.2,1.7136,1,15.232
BP-11185,BP-11185,12/09/2016,CA-2016-142902,OFF-LA-10000634,313,14/09/2016,Second Class,0.2,2.0358,3,6.264
TS-21205,TS-21205,27/09/2014,CA-2014-120887,FUR-FU-10001588,314,3/10/2014,Standard Class,0,37.6422,3,87.54
AG-10525,AG-10525,9/08/2014,CA-2014-167850,TEC-PH-10002398,315,16/08/2014,Standard Class,0.2,22.298,2,178.384
AG-10525,AG-10525,9/08/2014,CA-2014-167850,OFF-PA-10001937,316,16/08/2014,Standard Class,0.2,5.4432,3,15.552
SP-20860,SP-20860,28/12/2014,CA-2014-164259,OFF-AR-10003373,317,30/12/2014,First Class,0.2,8.6744,4,99.136
NM-18445,NM-18445,4/11/2014,CA-2014-164973,FUR-CH-10002602,318,9/11/2014,Standard Class,0.1,24.1568,1,135.882
NM-18445,NM-18445,4/11/2014,CA-2014-164973,TEC-MA-10002927,319,9/11/2014,Standard Class,0,1995.99,2,3991.98
NM-18445,NM-18445,4/11/2014,CA-2014-164973,TEC-PH-10004093,320,9/11/2014,Standard Class,0,80.0226,6,275.94
NM-18445,NM-18445,4/11/2014,CA-2014-164973,TEC-AC-10000892,321,9/11/2014,Standard Class,0,129.6,4,360
NM-18445,NM-18445,4/11/2014,CA-2014-164973,OFF-ST-10002974,322,9/11/2014,Standard Class,0,13.071,1,43.57
FA-14230,FA-14230,19/09/2014,CA-2014-156601,OFF-FA-10000624,323,24/09/2014,Standard Class,0,3.58,2,7.16
GK-14620,GK-14620,23/04/2016,CA-2016-162138,OFF-BI-10004593,324,27/04/2016,Standard Class,0.2,81.744,6,251.52
GK-14620,GK-14620,23/04/2016,CA-2016-162138,TEC-AC-10001908,325,27/04/2016,Standard Class,0,34.9965,1,99.99
DJ-13510,DJ-13510,3/11/2017,CA-2017-153339,FUR-FU-10001967,326,5/11/2017,Second Class,0.2,0.9995,1,15.992
PO-18850,PO-18850,30/08/2016,US-2016-141544,TEC-PH-10003645,327,1/09/2016,First Class,0.4,-67.8762,3,290.898
PO-18850,PO-18850,30/08/2016,US-2016-141544,OFF-ST-10000675,328,1/09/2016,First Class,0.2,3.389,2,54.224
PO-18850,PO-18850,30/08/2016,US-2016-141544,FUR-CH-10003312,329,1/09/2016,First Class,0.3,-258.5016,4,786.744
PO-18850,PO-18850,30/08/2016,US-2016-141544,OFF-LA-10001074,330,1/09/2016,First Class,0.2,33.831,10,100.24
PO-18850,PO-18850,30/08/2016,US-2016-141544,OFF-BI-10001524,331,1/09/2016,First Class,0.7,-27.6936,6,37.764
JL-15850,JL-15850,25/04/2016,US-2016-150147,TEC-PH-10004614,332,29/04/2016,Second Class,0.4,-20.7,2,82.8
JL-15850,JL-15850,25/04/2016,US-2016-150147,OFF-BI-10001153,333,29/04/2016,Second Class,0.7,-13.816,2,20.724
JL-15850,JL-15850,25/04/2016,US-2016-150147,OFF-BI-10001982,334,29/04/2016,Second Class,0.7,-3.4272,3,4.896
DB-13615,DB-13615,1/09/2015,CA-2015-137946,OFF-BI-10001922,335,4/09/2015,Second Class,0.2,1.6038,1,4.752
DB-13615,DB-13615,1/09/2015,CA-2015-137946,TEC-CO-10001449,336,4/09/2015,Second Class,0.2,335.9944,2,959.984
DB-13615,DB-13615,1/09/2015,CA-2015-137946,OFF-BI-10004140,337,4/09/2015,Second Class,0.2,4.49,4,14.368
AC-10420,AC-10420,12/07/2014,CA-2014-129924,OFF-BI-10003314,338,17/07/2014,Standard Class,0.2,2.7956,2,7.712
AC-10420,AC-10420,12/07/2014,CA-2014-129924,FUR-TA-10004575,339,17/07/2014,Standard Class,0.2,-17.4588,3,698.352
KL-16645,KL-16645,22/06/2015,CA-2015-128167,OFF-FA-10000490,340,26/06/2015,Second Class,0,2.3312,4,4.96
JD-15895,JD-15895,13/04/2014,CA-2014-122336,OFF-AR-10000122,341,17/04/2014,Second Class,0.2,1.116,4,17.856
JD-15895,JD-15895,13/04/2014,CA-2014-122336,OFF-BI-10003656,342,17/04/2014,Second Class,0.7,-407.976,10,509.97
JD-15895,JD-15895,13/04/2014,CA-2014-122336,OFF-FA-10002780,343,17/04/2014,Second Class,0.2,10.0724,13,30.992
JD-15895,JD-15895,13/04/2014,CA-2014-122336,TEC-PH-10000702,344,17/04/2014,Second Class,0.4,8.3916,12,71.928
CS-12130,CS-12130,20/12/2015,US-2015-120712,OFF-ST-10000107,345,24/12/2015,Standard Class,0.2,-2.22,4,88.8
CC-12550,CC-12550,15/06/2017,CA-2017-169901,TEC-PH-10002293,346,19/06/2017,Standard Class,0.2,4.7976,3,47.976
TD-20995,TD-20995,8/07/2017,CA-2017-134306,OFF-AR-10004027,347,12/07/2017,Standard Class,0,3.0996,3,7.56
TD-20995,TD-20995,8/07/2017,CA-2017-134306,OFF-PA-10000249,348,12/07/2017,Standard Class,0,11.5432,2,24.56
TD-20995,TD-20995,8/07/2017,CA-2017-134306,OFF-AR-10001374,349,12/07/2017,Standard Class,0,4.1472,2,12.96
AB-10060,AB-10060,1/09/2016,CA-2016-129714,TEC-AC-10000290,350,3/09/2016,First Class,0,2.3086,1,6.79
AB-10060,AB-10060,1/09/2016,CA-2016-129714,OFF-PA-10001970,351,3/09/2016,First Class,0,11.5432,2,24.56
AB-10060,AB-10060,1/09/2016,CA-2016-129714,OFF-BI-10002160,352,3/09/2016,First Class,0.2,1.0668,1,3.048
AB-10060,AB-10060,1/09/2016,CA-2016-129714,OFF-PA-10001970,353,3/09/2016,First Class,0,23.0864,4,49.12
AB-10060,AB-10060,1/09/2016,CA-2016-129714,OFF-BI-10004995,354,3/09/2016,First Class,0.2,1415.4296,4,4355.168
JL-15505,JL-15505,8/04/2016,CA-2016-138520,FUR-BO-10002268,355,13/04/2016,Standard Class,0.2,-4.8588,6,388.704
JL-15505,JL-15505,8/04/2016,CA-2016-138520,OFF-EN-10001137,356,13/04/2016,Standard Class,0,3.7996,2,8.26
JL-15505,JL-15505,8/04/2016,CA-2016-138520,OFF-AR-10002399,357,13/04/2016,Standard Class,0,6.9864,4,17.04
JL-15505,JL-15505,8/04/2016,CA-2016-138520,OFF-PA-10002713,358,13/04/2016,Standard Class,0,15.824,5,34.4
HK-14890,HK-14890,23/04/2016,CA-2016-130001,OFF-PA-10002666,359,28/04/2016,Standard Class,0.2,11.325,5,36.24
VB-21745,VB-21745,8/03/2017,CA-2017-155698,OFF-AP-10001124,360,11/03/2017,First Class,0,168.4384,8,647.84
VB-21745,VB-21745,8/03/2017,CA-2017-155698,OFF-LA-10001158,361,11/03/2017,First Class,0,9.936,2,20.7
KW-16435,KW-16435,25/09/2017,CA-2017-144904,OFF-LA-10001158,362,1/10/2017,Standard Class,0,9.936,2,20.7
KW-16435,KW-16435,25/09/2017,CA-2017-144904,FUR-CH-10000785,363,1/10/2017,Standard Class,0.1,86.8704,3,488.646
KW-16435,KW-16435,25/09/2017,CA-2017-144904,OFF-AR-10003732,364,1/10/2017,Standard Class,0,1.4456,2,5.56
KW-16435,KW-16435,25/09/2017,CA-2017-144904,FUR-FU-10000023,365,1/10/2017,Standard Class,0,20.7328,8,47.12
JD-16060,JD-16060,24/09/2014,CA-2014-123344,OFF-ST-10001713,366,29/09/2014,Standard Class,0,8.4784,4,211.96
MK-17905,MK-17905,21/10/2016,CA-2016-155516,OFF-BI-10002412,367,21/10/2016,Same Day,0,10.44,4,23.2
MK-17905,MK-17905,21/10/2016,CA-2016-155516,OFF-SU-10001225,368,21/10/2016,Same Day,0,0.1472,2,7.36
MK-17905,MK-17905,21/10/2016,CA-2016-155516,OFF-ST-10002406,369,21/10/2016,Same Day,0,29.3412,7,104.79
MK-17905,MK-17905,21/10/2016,CA-2016-155516,FUR-BO-10002545,370,21/10/2016,Same Day,0,271.4192,4,1043.92
GT-14755,GT-14755,29/05/2017,CA-2017-104745,OFF-PA-10002036,371,4/06/2017,Standard Class,0.2,9.396,5,25.92
GT-14755,GT-14755,29/05/2017,CA-2017-104745,OFF-ST-10002205,372,4/06/2017,Standard Class,0.2,4.6746,3,53.424
AG-10900,AG-10900,23/07/2014,US-2014-119137,OFF-BI-10001982,373,27/07/2014,Standard Class,0.7,-5.712,5,8.16
AG-10900,AG-10900,23/07/2014,US-2014-119137,TEC-AC-10003911,374,27/07/2014,Standard Class,0.2,179.1888,8,1023.936
AG-10900,AG-10900,23/07/2014,US-2014-119137,OFF-AR-10000658,375,27/07/2014,Standard Class,0.2,0.924,1,9.24
AG-10900,AG-10900,23/07/2014,US-2014-119137,TEC-AC-10002076,376,27/07/2014,Standard Class,0.2,-29.94,10,479.04
MM-18280,MM-18280,28/09/2016,US-2016-134656,OFF-PA-10003039,377,1/10/2016,First Class,0.2,30.98,4,99.136
AR-10405,AR-10405,27/08/2017,US-2017-134481,FUR-TA-10004915,378,1/09/2017,Standard Class,0.3,-297.6848,7,1488.424
RA-19915,RA-19915,28/04/2015,CA-2015-130792,OFF-AP-10000696,379,5/05/2015,Standard Class,0.8,-20.3322,3,8.652
RA-19915,RA-19915,28/04/2015,CA-2015-130792,OFF-ST-10003327,380,5/05/2015,Standard Class,0.2,2.6811,3,23.832
RA-19915,RA-19915,28/04/2015,CA-2015-130792,OFF-BI-10000309,381,5/05/2015,Standard Class,0.8,-18.8728,4,12.176
AS-10285,AS-10285,28/10/2016,CA-2016-134775,OFF-PA-10004734,382,29/10/2016,First Class,0,25.48,7,50.96
AS-10285,AS-10285,28/10/2016,CA-2016-134775,OFF-BI-10002225,383,29/10/2016,First Class,0.2,17.3376,3,49.536
LA-16780,LA-16780,26/06/2015,CA-2015-125395,TEC-AC-10004708,384,29/06/2015,Second Class,0,8.799,2,41.9
DO-13435,DO-13435,27/11/2015,US-2015-168935,FUR-TA-10000617,385,2/12/2015,Standard Class,0.45,-157.0095,3,375.4575
DO-13435,DO-13435,27/11/2015,US-2015-168935,TEC-AC-10002335,386,2/12/2015,Standard Class,0.2,-1.0497,3,83.976
DK-13225,DK-13225,3/12/2015,CA-2015-122756,TEC-MA-10001681,387,7/12/2015,Standard Class,0.7,-337.638,4,482.34
DK-13225,DK-13225,3/12/2015,CA-2015-122756,FUR-FU-10001935,388,7/12/2015,Standard Class,0.2,0.777,1,2.96
NG-18430,NG-18430,24/11/2014,CA-2014-115973,OFF-AR-10004757,389,26/11/2014,First Class,0.2,0.4264,1,2.624
MV-18190,MV-18190,11/12/2017,CA-2017-101798,OFF-BI-10000050,390,15/12/2017,Standard Class,0.2,7.884,4,23.36
MV-18190,MV-18190,11/12/2017,CA-2017-101798,TEC-AC-10001998,391,15/12/2017,Standard Class,0,13.5932,2,39.98
JG-15115,JG-15115,21/09/2014,US-2014-135972,TEC-PH-10003012,392,23/09/2014,Second Class,0.2,27.7182,2,246.384
JG-15115,JG-15115,21/09/2014,US-2014-135972,TEC-CO-10002313,393,23/09/2014,Second Class,0,701.9883,3,1799.97
BP-11095,BP-11095,7/06/2014,US-2014-134971,OFF-BI-10003982,394,10/06/2014,Second Class,0.8,-20.5623,3,12.462
VP-21730,VP-21730,30/06/2017,CA-2017-102946,OFF-BI-10004492,395,5/07/2017,Standard Class,0.2,25.5798,3,75.792
SS-20140,SS-20140,17/10/2017,CA-2017-165603,OFF-ST-10000798,396,19/10/2017,Second Class,0,9.4924,2,49.96
SS-20140,SS-20140,17/10/2017,CA-2017-165603,OFF-PA-10002552,397,19/10/2017,Second Class,0,6.2208,2,12.96
HP-14815,HP-14815,31/10/2015,CA-2015-122259,OFF-SU-10002573,398,4/11/2015,Standard Class,0,21.036,4,70.12
AG-10675,AG-10675,8/09/2016,CA-2016-108987,OFF-ST-10001580,399,10/09/2016,Second Class,0.2,3.5952,3,35.952
AG-10675,AG-10675,8/09/2016,CA-2016-108987,FUR-BO-10004834,400,10/09/2016,Second Class,0.32,-317.1528,4,2396.2656
AG-10675,AG-10675,8/09/2016,CA-2016-108987,OFF-ST-10000934,401,10/09/2016,Second Class,0.2,-32.784,4,131.136
AG-10675,AG-10675,8/09/2016,CA-2016-108987,TEC-AC-10000158,402,10/09/2016,Second Class,0.2,0.7198,2,57.584
LF-17185,LF-17185,24/12/2014,CA-2014-113166,OFF-PA-10001947,403,26/12/2014,First Class,0.2,3.4684,2,9.568
SP-20650,SP-20650,16/04/2014,CA-2014-155208,OFF-AR-10003478,404,20/04/2014,Standard Class,0.2,9.768,6,39.072
RF-19840,RF-19840,24/12/2017,CA-2017-117933,OFF-AP-10004249,405,29/12/2017,Standard Class,0,9.6957,3,35.91
KH-16510,KH-16510,8/12/2017,CA-2017-117457,TEC-AC-10000158,406,12/12/2017,Standard Class,0,37.7895,5,179.95
KH-16510,KH-16510,8/12/2017,CA-2017-117457,TEC-CO-10004115,407,12/12/2017,Standard Class,0.2,434.9913,3,1199.976
KH-16510,KH-16510,8/12/2017,CA-2017-117457,OFF-PA-10003724,408,12/12/2017,Standard Class,0,13.3035,5,27.15
KH-16510,KH-16510,8/12/2017,CA-2017-117457,FUR-TA-10002041,409,12/12/2017,Standard Class,0.2,-112.9527,7,1004.024
KH-16510,KH-16510,8/12/2017,CA-2017-117457,OFF-PA-10002893,410,12/12/2017,Standard Class,0,4.6464,1,9.68
KH-16510,KH-16510,8/12/2017,CA-2017-117457,OFF-LA-10003766,411,12/12/2017,Standard Class,0,13.608,9,28.35
KH-16510,KH-16510,8/12/2017,CA-2017-117457,OFF-PA-10001970,412,12/12/2017,Standard Class,0,27.4302,1,55.98
